feature_0,feature_1,label
2.5691228207144565,0.9037591711023657,1
0.07569615020037655,0.11483237067156633,0
2.6667254696915323,-0.7029427359012302,0
-1.974368549803681,-0.18256857932445616,0
3.492875176609017,-0.2650886211813757,0
5.0267069917143266,-0.662071942632515,0
0.7910939877848274,-0.6302620806993152,0
-0.5004682894169538,0.6664459341806145,0
-0.5388816123990021,0.6071184789967766,0
1.2148564690616213,0.9475692218652814,2
0.3020448328138898,0.1506747800854508,0
-1.3992252971903174,-0.18142605579362117,0
-3.083351661431986,-0.6400842909483405,0
-0.4753782149894649,-0.8768766974358984,0
-0.763505379221352,5.561077970137928,2
0.37617945096887206,-0.5643010004232719,0
-1.5103809880093253,0.5489061600950476,0
0.2683787799117534,0.016938221869622096,0
0.9821810894114321,4.51768618452223,2
1.1002376493328965,2.269479943106759,2
-1.363842410611634,0.11550915535106168,0
-1.8788009552919784,-1.367214105630197,0
2.936670502492575,1.3176858834992142,0
-1.1547565190872287,-0.15107705212670253,0
1.2498685195575203,-0.05981972988883394,0
0.6359523373088285,1.8572077908100153,2
-0.178041832182121,-0.49096779312058003,0
0.3571717860486306,-0.4487366169352558,0
3.236653471701108,1.4745436692117597,1
3.0236333426187576,-0.55931223297695,0
-0.396668780911232,-0.5764711206587597,0
2.7306221261558727,-0.8069873032468893,1
-0.9917640416303711,0.4671626156910188,0
2.0208983700673024,0.1842421136600132,2
1.1942320520766316,-0.24568644230275793,0
3.787594139435914,3.7721451181794388,1
-1.0439578553005127,0.7352668223637637,0
2.0467426216807265,-0.8821362725351519,1
0.7436977140565451,0.2325052189636997,0
2.2955969732709143,-0.29932239561822277,1
-1.5069744762225392,-0.8553753093059884,0
0.9572507306500356,0.6315979848985714,0
1.433377757788951,0.7508397626145003,0
1.408275602014823,1.6938466868568263,2
1.7103905275699223,0.2417172875157477,0
0.3946581004142368,0.14294842895046733,0
2.315895997474006,0.04377130542434896,0
-0.21770254032970177,0.7217092848040714,0
2.8578694060187813,-1.3875696492079577,1
0.9424221006783043,-0.7556830955130933,0
-1.5752648998371899,-0.8812591560890453,0
0.1150571437214134,0.726620695587215,2
0.1447190547971726,-0.7388529753934274,0
-1.7315649365040648,0.38409807050816963,0
0.282972302136104,1.3587164836673056,0
2.8957002615059184,1.278712369505046,1
1.8711909461229985,0.16320496391970982,1
0.5580074696587448,2.770799667058716,2
-5.1141045134604015,-0.5499782545488631,0
1.295639386947275,-0.49949048831866116,1
-1.611915914200518,0.5861674566680521,0
4.028501186120776,0.2786788823546549,1
1.335242105359352,0.979256676607462,0
1.5904331074530857,3.0272197317729734,2
2.041745840003453,-0.18559005525430045,1
3.818834327057786,0.607818447405563,0
2.3654364682457105,0.46341952629207506,2
0.3848947948190284,0.21188199074482317,0
-3.355719190343867,1.0758816277267012,0
2.2383959457717544,-1.0791955726770563,1
0.12659911818604278,0.5379281144565587,0
1.2259274640684543,-2.1468339190216654,1
0.2889503657778726,-0.2557464100679389,0
0.9303821426359411,-3.9402110671638138,1
2.714524183920593,0.909886517934544,1
4.400908475344787,1.9966627492589069,1
1.708337696719723,2.494380302112842,2
3.1794822204970434,1.797341321773468,1
-1.9161247264302428,-0.25543347004542705,0
3.5093830618462816,-1.5088923772269838,1
-1.36037977263968,-0.4840045549468903,0
0.1897224627938536,1.1423458246281417,0
2.1871085224831197,-0.7762244214935824,0
1.4888932858494979,0.6819042391563239,0
-1.7707068935137773,7.0802472302271235,2
-1.576855043121464,0.3226557315757669,0
0.9656381155005133,3.420334900874093,2
0.5957078866855987,-0.5907208902408376,0
-0.5879080807279761,-0.019899275170603994,0
-1.215630380421699,0.16502720629890497,0
-1.0697931426355767,0.37695119074621614,0
1.3718960433461949,0.24192416927170116,0
0.5557868870663587,2.3138607647225222,2
1.2925033590763586,-0.8553355262636682,0
-2.708584265894441,-0.45366921070183613,0
-1.994593644883603,0.5186486081831928,0
2.0001659123748525,-0.9054085096659545,0
2.6174599494632984,1.513110169165384,1
-1.3734078878457667,0.0058211860641334935,0
-1.2163539107608692,0.20057848625315286,0
2.62154446709102,0.9202725918884663,1
-0.994354190563079,-0.14423093352339855,0
3.7000524680203872,2.1599286863842106,1
3.6726283577427976,0.7445456977432554,1
3.6481037891690415,0.8248046921371415,1
0.8450816010577207,-0.4205017868773584,0
1.7572916640322698,0.7513497184852282,2
1.8673035782900962,-0.8110196850402386,1
0.8168252047355311,-1.424243101706903,1
-0.4020814843542942,-0.2182976853098691,0
-0.9165972327582609,-0.43117931817130734,0
2.4048463389545414,0.8825101700747338,0
1.7563822952197867,-0.2599701963191078,0
-1.2297980698975637,-0.7674540622652865,0
0.7494427893309995,0.1780971522379225,0
-0.6721095296175295,0.044468209344151584,0
2.5052782183042908,-0.47043205816789185,1
2.6333455516339908,-0.75357897974985,1
-1.0475110488484702,0.4654168341135579,0
-1.4895193809494465,1.0015994975771054,0
2.4962894490990224,-0.10333036329604217,0
1.2534105433111904,0.016606216324346224,1
1.585736449868627,2.076282697828788,2
0.6487276071293879,3.573448357461141,2
2.458783733348989,-2.9179312364206433,1
-1.5761985533122302,0.2801450984809278,0
2.9573815777563066,-0.2221682266242431,1
1.782458773038254,-0.9933026823452773,0
2.3794056041806906,0.16100783532206286,1
-1.33857346937218,0.9104334328162647,0
-1.667776757038204,0.2814795874146827,0
1.8573264064624826,0.05965697327171671,0
3.265963189672204,-0.4407898883430166,1
2.556111297233759,-0.25793633889181056,2
0.9225219533905684,-1.943110136515414,1
-3.1723785267521354,-0.7407274300929766,0
2.4786571008958127,1.3398797940885405,1
1.2125306610435256,-0.4178236159380561,0
-2.910560194230585,-0.0006296368430291697,0
-1.1277041117105369,0.1542248236489382,0
2.621535377459948,1.8220972105723283,1
-1.8693426412023801,-0.8072105051863281,0
1.9942663029436902,-0.11079426558935376,1
2.4534643407007035,0.6898499476612008,0
-1.8272194538877564,0.11398475910122473,0
-0.4458655194715545,0.9907515257151409,0
3.87229472948607,1.7658424638912438,1
0.8445133256473238,-0.26746891963185104,1
2.3211790894644126,0.5241220529420716,0
3.9461952674854777,-0.6586709564264847,0
2.4673077458422585,0.0016321529198274898,1
1.181588128939519,-1.4480460485377007,1
-0.05605455065223108,0.3160873511760851,0
0.6619251808736736,1.1906170621961683,0
-0.2549609250213418,6.440314125909394,2
-2.2158534223559236,-0.040464784755140135,0
-1.0011871576433453,0.32442961500611295,0
2.6232329412624753,0.1421707835627235,0
0.22832963370078047,-0.1399034873487694,0
4.064169503477001,-0.6762095713128332,0
-0.6312303337401383,0.1980361390644989,0
